Unnamed: 0,User_ID,Age,Gender,Location,Income,Interests,Last_Login_Days_Ago,Purchase_Frequency,Average_Order_Value,Total_Spending,Product_Category_Preference,Time_Spent_on_Site_Minutes,Pages_Viewed,Newsletter_Subscription,Time_Spent_Score,Pages_Viewed_Score,Intent_Score,Conversion_Friction,Active_Connection,Purchase_Power,R_Score,F_Score,M_Score,RFM_Score,User_Segment
143,#144,43,Male,Rural,21651,Travel,22,5,68,1507,Home & Kitchen,43,2,True,0.06867671691792294,0.020833333333333332,0.04475502512562814,0.3333333333333333,1,低收入,1,3,2,6,普通用户
144,#145,59,Female,Rural,70288,Technology,19,4,80,1316,Health & Beauty,264,6,False,0.43886097152428816,0.10416666666666667,0.2715138190954774,1.2,1,中低收入,1,2,2,5,普通用户
145,#146,30,Male,Urban,104730,Travel,22,5,146,1510,Home & Kitchen,3,8,True,0.0016750418760469012,0.14583333333333331,0.0737541876046901,1.3333333333333333,1,中高收入,1,3,2,6,普通用户
146,#147,49,Male,Suburban,45051,Sports,15,9,118,3597,Health & Beauty,268,36,True,0.4455611390284757,0.7291666666666666,0.5873639028475712,3.6,1,中低收入,2,5,4,11,高潜流失客
147,#148,56,Male,Suburban,47386,Fashion,28,0,138,4472,Apparel,596,25,False,0.9949748743718594,0.49999999999999994,0.7474874371859297,25.0,1,中低收入,0,1,5,6,沉睡客户
148,#149,49,Male,Suburban,95054,Sports,24,6,166,4940,Apparel,16,44,True,0.02345058626465662,0.8958333333333333,0.4596419597989949,6.285714285714286,1,中高收入,1,3,5,9,高潜流失客
149,#150,21,Female,Suburban,131562,Sports,8,8,65,651,Apparel,334,47,True,0.5561139028475712,0.9583333333333333,0.7572236180904522,5.222222222222222,1,高收入,3,4,1,8,纠结土豪
150,#151,47,Female,Rural,36184,Fashion,11,1,44,3494,Home & Kitchen,464,40,True,0.7738693467336684,0.8124999999999999,0.7931846733668342,20.0,1,低收入,3,1,4,8,普通用户
151,#152,54,Female,Rural,53787,Sports,29,9,132,1276,Electronics,59,7,True,0.09547738693467336,0.12499999999999999,0.11023869346733667,0.7,1,中低收入,0,5,2,7,普通用户
152,#153,40,Male,Rural,41621,Technology,9,4,140,4834,Home & Kitchen,177,46,False,0.29313232830820773,0.9374999999999999,0.6153161641541038,9.2,1,中低收入,3,2,5,10,潜力客户
153,#154,56,Male,Rural,95564,Fashion,15,9,113,4432,Home & Kitchen,63,23,True,0.10217755443886097,0.4583333333333333,0.28025544388609713,2.3,1,中高收入,2,5,5,12,高潜流失客
154,#155,62,Male,Rural,97984,Sports,1,3,16,1097,Books,561,19,False,0.9363484087102177,0.375,0.6556742043551089,4.75,2,中高收入,4,2,2,8,潜力客户
155,#156,32,Female,Suburban,79792,Food,1,5,36,4176,Books,307,46,True,0.5108877721943049,0.9374999999999999,0.7241938860971524,7.666666666666667,3,中低收入,4,3,5,12,重要价值客户
156,#157,60,Male,Suburban,65253,Sports,19,5,10,2831,Home & Kitchen,246,22,False,0.4087102177554439,0.4375,0.42310510887772196,3.6666666666666665,1,中低收入,1,3,3,7,高潜流失客
157,#158,46,Female,Suburban,54051,Technology,3,1,181,4037,Health & Beauty,289,13,False,0.4807370184254607,0.24999999999999997,0.36536850921273034,6.5,2,中低收入,4,1,4,9,普通用户
158,#159,53,Female,Suburban,69811,Travel,10,1,96,4152,Books,332,21,True,0.5527638190954774,0.4166666666666667,0.48471524288107204,10.5,1,中低收入,3,1,5,9,普通用户
159,#160,30,Female,Rural,50447,Sports,8,3,50,472,Home & Kitchen,527,1,False,0.8793969849246231,0.0,0.4396984924623116,0.25,1,中低收入,3,2,1,6,新客户
160,#161,49,Female,Rural,148046,Travel,15,0,132,2348,Electronics,255,19,False,0.42378559463986604,0.375,0.39939279731993305,19.0,1,高收入,2,1,3,6,沉睡客户
161,#162,24,Female,Rural,103930,Food,10,8,84,948,Health & Beauty,510,33,False,0.8509212730318259,0.6666666666666666,0.7587939698492463,3.6666666666666665,1,中高收入,3,4,1,8,纠结土豪
162,#163,39,Female,Urban,143278,Sports,1,6,51,2656,Apparel,463,4,False,0.7721943048576215,0.0625,0.41734715242881076,0.5714285714285714,2,高收入,4,3,3,10,重要价值客户
163,#164,45,Male,Suburban,120037,Fashion,29,6,126,2422,Home & Kitchen,199,42,False,0.32998324958123953,0.8541666666666666,0.592074958123953,6.0,1,高收入,0,3,3,6,高潜流失客
164,#165,19,Male,Suburban,50254,Travel,18,2,170,603,Home & Kitchen,271,3,True,0.45058626465661644,0.04166666666666667,0.24612646566164156,1.0,1,中低收入,2,1,1,4,普通用户
165,#166,59,Female,Rural,104045,Food,2,2,187,3289,Health & Beauty,558,27,False,0.9313232830820771,0.5416666666666666,0.7364949748743719,9.0,2,中高收入,4,1,4,9,普通用户
166,#167,62,Female,Suburban,136859,Fashion,19,0,72,802,Books,64,41,False,0.10385259631490787,0.8333333333333333,0.46859296482412055,41.0,1,高收入,1,1,1,3,普通用户
167,#168,23,Male,Suburban,77418,Fashion,13,2,174,3725,Books,230,35,True,0.3819095477386935,0.7083333333333333,0.5451214405360134,11.666666666666666,1,中低收入,3,1,4,8,普通用户
168,#169,45,Female,Rural,134534,Fashion,22,2,196,414,Books,249,28,True,0.41373534338358464,0.5624999999999999,0.48811767169179227,9.333333333333334,1,高收入,1,1,1,3,普通用户
169,#170,45,Female,Urban,34472,Fashion,1,3,136,2476,Apparel,246,6,False,0.4087102177554439,0.10416666666666667,0.2564384422110553,1.5,2,低收入,4,2,3,9,潜力客户
170,#171,61,Male,Urban,131193,Sports,2,3,185,1140,Health & Beauty,587,6,True,0.9798994974874372,0.10416666666666667,0.5420330820770519,1.5,3,高收入,4,2,2,8,潜力客户
171,#172,61,Female,Urban,23471,Sports,29,2,142,4478,Health & Beauty,157,44,True,0.2596314907872697,0.8958333333333333,0.5777324120603015,14.666666666666666,1,低收入,0,1,5,6,沉睡客户
172,#173,37,Female,Rural,127332,Sports,16,9,57,3090,Books,564,23,True,0.9413735343383585,0.4583333333333333,0.6998534338358459,2.3,1,高收入,2,5,4,11,高潜流失客
173,#174,47,Female,Suburban,140312,Food,15,7,12,357,Books,88,33,True,0.1440536013400335,0.6666666666666666,0.4053601340033501,4.125,1,高收入,2,4,1,7,普通用户
174,#175,28,Male,Rural,143379,Food,13,7,125,674,Electronics,313,16,True,0.5209380234505863,0.3125,0.41671901172529313,2.0,1,高收入,3,4,1,8,普通用户
175,#176,45,Male,Rural,115804,Food,16,0,184,4769,Electronics,66,24,True,0.10720268006700168,0.4791666666666667,0.2931846733668342,24.0,1,中高收入,2,1,5,8,沉睡客户
176,#177,42,Male,Suburban,28329,Technology,17,6,199,1652,Home & Kitchen,20,5,False,0.03015075376884422,0.08333333333333333,0.05674204355108878,0.7142857142857143,1,低收入,2,3,2,7,普通用户
177,#178,56,Female,Urban,54865,Food,21,1,108,4618,Home & Kitchen,33,41,False,0.05192629815745394,0.8333333333333333,0.4426298157453936,20.5,1,中低收入,1,1,5,7,沉睡客户
178,#179,50,Female,Urban,66850,Sports,29,0,125,857,Health & Beauty,558,42,True,0.9313232830820771,0.8541666666666666,0.8927449748743719,42.0,1,中低收入,0,1,1,2,隐形活跃者
179,#180,18,Male,Rural,74220,Sports,29,2,23,2910,Health & Beauty,73,13,True,0.11892797319932998,0.24999999999999997,0.18446398659966498,4.333333333333333,1,中低收入,0,1,3,4,沉睡客户
180,#181,44,Female,Urban,132234,Technology,7,3,121,1204,Apparel,343,47,False,0.5711892797319933,0.9583333333333333,0.7647613065326633,11.75,2,高收入,4,2,2,8,潜力客户
181,#182,30,Female,Rural,113808,Technology,24,5,70,4624,Apparel,133,12,True,0.21943048576214405,0.22916666666666666,0.22429857621440535,2.0,1,中高收入,1,3,5,9,高潜流失客
182,#183,58,Female,Rural,128381,Food,26,9,168,3559,Electronics,55,5,False,0.08877721943048576,0.08333333333333333,0.08605527638190955,0.5,1,高收入,0,5,4,9,高潜流失客
183,#184,20,Female,Suburban,26397,Travel,17,4,104,4092,Home & Kitchen,61,37,True,0.09882747068676717,0.7499999999999999,0.42441373534338356,7.4,1,低收入,2,2,5,9,沉睡客户
184,#185,56,Female,Suburban,117909,Technology,7,3,26,303,Electronics,520,31,False,0.8676716917922949,0.6249999999999999,0.7463358458961473,7.75,2,中高收入,4,2,1,7,纠结土豪
185,#186,23,Male,Suburban,149004,Fashion,13,7,133,2875,Electronics,272,28,False,0.45226130653266333,0.5624999999999999,0.5073806532663316,3.5,1,高收入,3,4,3,10,重要价值客户
186,#187,25,Female,Rural,55525,Sports,5,3,33,2432,Home & Kitchen,246,28,True,0.4087102177554439,0.5624999999999999,0.4856051088777219,7.0,3,中低收入,4,2,3,9,潜力客户
187,#188,44,Male,Suburban,73072,Fashion,26,9,125,2092,Apparel,176,30,True,0.29145728643216084,0.6041666666666666,0.44781197654941374,3.0,1,中低收入,0,5,3,8,高潜流失客
188,#189,26,Female,Urban,110106,Sports,17,1,160,2343,Home & Kitchen,317,18,True,0.5276381909547739,0.3541666666666667,0.4409024288107203,9.0,1,中高收入,2,1,3,6,沉睡客户
189,#190,54,Male,Urban,103820,Sports,3,2,91,406,Books,131,44,True,0.21608040201005024,0.8958333333333333,0.5559568676716917,14.666666666666666,3,中高收入,4,1,1,6,新客户
190,#191,50,Female,Rural,104530,Technology,7,5,59,1787,Books,102,27,False,0.1675041876046901,0.5416666666666666,0.35458542713567837,4.5,2,中高收入,4,3,2,9,潜力客户
191,#192,59,Male,Rural,43284,Technology,26,7,88,4209,Books,310,35,True,0.5159128978224455,0.7083333333333333,0.6121231155778895,4.375,1,中低收入,0,4,5,9,高潜流失客
192,#193,61,Female,Suburban,81330,Fashion,17,7,88,1960,Health & Beauty,292,26,False,0.48576214405360135,0.5208333333333333,0.5032977386934673,3.25,1,中高收入,2,4,2,8,普通用户
193,#194,41,Male,Rural,103369,Sports,7,8,79,2061,Apparel,495,39,True,0.8257956448911223,0.7916666666666666,0.8087311557788945,4.333333333333333,3,中高收入,4,4,2,10,潜力客户
194,#195,32,Female,Rural,45122,Fashion,21,6,36,822,Apparel,361,49,False,0.6013400335008375,0.9999999999999999,0.8006700167504187,7.0,1,中低收入,1,3,1,5,隐形活跃者
195,#196,49,Male,Urban,90553,Travel,1,1,24,879,Health & Beauty,338,18,True,0.5628140703517588,0.3541666666666667,0.45849036850921276,9.0,3,中高收入,4,1,1,6,新客户
196,#197,49,Female,Urban,101906,Fashion,17,7,59,628,Electronics,579,33,True,0.966499162479062,0.6666666666666666,0.8165829145728642,4.125,1,中高收入,2,4,1,7,纠结土豪
197,#198,41,Male,Suburban,114788,Food,17,6,45,4993,Books,10,25,False,0.013400335008375208,0.49999999999999994,0.25670016750418756,3.5714285714285716,1,中高收入,2,3,5,10,高潜流失客
198,#199,58,Male,Rural,82812,Fashion,11,7,17,443,Books,49,31,True,0.07872696817420435,0.6249999999999999,0.3518634840871021,3.875,1,中高收入,3,4,1,8,普通用户
199,#200,29,Female,Rural,27999,Food,25,2,88,3886,Electronics,487,37,True,0.8123953098827471,0.7499999999999999,0.7811976549413735,12.333333333333334,1,低收入,0,1,4,5,沉睡客户
200,#201,56,Female,Urban,42436,Food,27,6,140,3782,Home & Kitchen,321,2,True,0.5343383584589615,0.020833333333333332,0.27758584589614743,0.2857142857142857,1,中低收入,0,3,4,7,高潜流失客
201,#202,19,Male,Rural,62963,Food,29,9,199,308,Home & Kitchen,569,33,True,0.949748743718593,0.6666666666666666,0.8082077051926297,3.3,1,中低收入,0,5,1,6,隐形活跃者
202,#203,20,Female,Urban,22096,Travel,3,8,56,4836,Apparel,133,39,True,0.21943048576214405,0.7916666666666666,0.5055485762144053,4.333333333333333,3,低收入,4,4,5,13,核心VIP
203,#204,54,Male,Suburban,149940,Fashion,15,2,114,3506,Health & Beauty,583,43,False,0.9731993299832497,0.8749999999999999,0.9240996649916248,14.333333333333334,1,高收入,2,1,4,7,沉睡客户
204,#205,34,Male,Urban,133737,Fashion,29,9,107,1411,Apparel,83,43,True,0.135678391959799,0.8749999999999999,0.5053391959798994,4.3,1,高收入,0,5,2,7,普通用户
205,#206,19,Male,Rural,45279,Travel,21,5,105,2399,Home & Kitchen,57,32,False,0.09212730318257956,0.6458333333333333,0.3689803182579564,5.333333333333333,1,中低收入,1,3,3,7,高潜流失客
206,#207,19,Female,Suburban,141092,Sports,11,1,198,3436,Electronics,376,18,True,0.626465661641541,0.3541666666666667,0.49031616415410384,9.0,1,高收入,3,1,4,8,普通用户
207,#208,45,Male,Urban,128899,Technology,26,1,169,2047,Apparel,349,17,True,0.5812395309882747,0.3333333333333333,0.457286432160804,8.5,1,高收入,0,1,2,3,普通用户
208,#209,40,Male,Urban,134245,Fashion,28,4,125,1019,Books,271,34,False,0.45058626465661644,0.6874999999999999,0.5690431323283082,6.8,1,高收入,0,2,1,3,普通用户
209,#210,54,Female,Suburban,46201,Technology,16,4,22,2144,Books,483,39,False,0.8056951423785595,0.7916666666666666,0.7986809045226131,7.8,1,中低收入,2,2,3,7,沉睡客户
210,#211,49,Female,Suburban,39715,Travel,25,6,10,518,Electronics,111,7,False,0.18257956448911222,0.12499999999999999,0.1537897822445561,1.0,1,低收入,0,3,1,4,普通用户
211,#212,50,Female,Urban,49309,Sports,22,1,43,1849,Home & Kitchen,76,42,False,0.12395309882747069,0.8541666666666666,0.4890598827470687,21.0,1,中低收入,1,1,2,4,普通用户
212,#213,18,Female,Rural,35078,Sports,28,6,199,2942,Books,158,35,False,0.2613065326633166,0.7083333333333333,0.48481993299832493,5.0,1,低收入,0,3,3,6,高潜流失客
213,#214,36,Male,Urban,76614,Sports,9,4,88,1199,Books,532,30,True,0.8877721943048577,0.6041666666666666,0.7459694304857621,6.0,1,中低收入,3,2,2,7,潜力客户
214,#215,19,Male,Suburban,25105,Travel,24,5,87,3492,Health & Beauty,329,12,False,0.5477386934673367,0.22916666666666666,0.3884526800670017,2.0,1,低收入,1,3,4,8,高潜流失客
215,#216,61,Male,Urban,137666,Food,24,7,130,2872,Apparel,122,35,False,0.20100502512562815,0.7083333333333333,0.4546691792294807,4.375,1,高收入,1,4,3,8,高潜流失客
216,#217,43,Male,Suburban,114848,Food,1,9,102,2580,Home & Kitchen,41,11,True,0.06532663316582914,0.20833333333333331,0.13682998324958123,1.1,3,中高收入,4,5,3,12,重要价值客户
217,#218,49,Female,Suburban,22839,Technology,29,3,107,1645,Apparel,167,44,True,0.2763819095477387,0.8958333333333333,0.586107621440536,11.0,1,低收入,0,2,2,4,普通用户
218,#219,23,Male,Rural,88920,Food,25,6,91,1170,Home & Kitchen,23,4,False,0.035175879396984924,0.0625,0.04883793969849246,0.5714285714285714,1,中高收入,0,3,2,5,普通用户
219,#220,49,Male,Suburban,63619,Food,22,5,168,1950,Books,279,25,False,0.4639865996649917,0.49999999999999994,0.48199329983249584,4.166666666666667,1,中低收入,1,3,2,6,普通用户
220,#221,21,Female,Suburban,62821,Sports,16,9,162,4298,Health & Beauty,469,48,False,0.7822445561139029,0.9791666666666666,0.8807056113902847,4.8,1,中低收入,2,5,5,12,高潜流失客
221,#222,28,Male,Rural,145736,Sports,9,1,47,3039,Apparel,400,32,True,0.6666666666666667,0.6458333333333333,0.65625,16.0,1,高收入,3,1,4,8,普通用户
222,#223,34,Male,Suburban,33493,Technology,19,7,23,2003,Books,9,20,False,0.011725293132328308,0.3958333333333333,0.2037793132328308,2.5,1,低收入,1,4,2,7,普通用户
223,#224,55,Male,Rural,37069,Fashion,12,9,145,778,Home & Kitchen,13,31,True,0.018425460636515914,0.6249999999999999,0.3217127303182579,3.1,1,低收入,3,5,1,9,普通用户
224,#225,41,Male,Rural,132443,Technology,19,8,100,1088,Apparel,52,4,True,0.08375209380234505,0.0625,0.07312604690117253,0.4444444444444444,1,高收入,1,4,2,7,普通用户
225,#226,22,Male,Suburban,27531,Technology,22,4,63,2575,Apparel,209,38,True,0.34673366834170855,0.7708333333333333,0.5587835008375209,7.6,1,低收入,1,2,3,6,沉睡客户
226,#227,51,Male,Suburban,57051,Travel,9,9,139,1707,Books,550,47,True,0.9179229480737019,0.9583333333333333,0.9381281407035176,4.7,1,中低收入,3,5,2,10,潜力客户
227,#228,23,Female,Urban,27736,Travel,7,3,110,2969,Apparel,402,1,False,0.6700167504187605,0.0,0.33500837520938026,0.25,2,低收入,4,2,3,9,潜力客户
228,#229,39,Female,Rural,27710,Technology,14,5,98,1602,Health & Beauty,191,3,True,0.31658291457286436,0.04166666666666667,0.17912479061976552,0.5,1,低收入,2,3,2,7,普通用户
229,#230,28,Male,Urban,87155,Technology,29,7,65,1889,Health & Beauty,51,37,True,0.08207705192629815,0.7499999999999999,0.416038525963149,4.625,1,中高收入,0,4,2,6,普通用户
230,#231,33,Male,Suburban,33975,Technology,19,2,103,1525,Books,393,22,False,0.6549413735343383,0.4375,0.5462206867671692,7.333333333333333,1,低收入,1,1,2,4,普通用户
231,#232,50,Female,Urban,82424,Food,19,9,102,2540,Home & Kitchen,300,17,True,0.4991624790619765,0.3333333333333333,0.41624790619765495,1.7,1,中高收入,1,5,3,9,高潜流失客
232,#233,26,Male,Rural,65603,Travel,2,0,93,2142,Books,196,14,False,0.32495812395309887,0.2708333333333333,0.2978957286432161,14.0,2,中低收入,4,1,3,8,普通用户
233,#234,23,Male,Urban,43252,Technology,9,3,94,1378,Health & Beauty,417,41,True,0.695142378559464,0.8333333333333333,0.7642378559463987,10.25,1,中低收入,3,2,2,7,潜力客户
234,#235,33,Male,Rural,100797,Sports,13,3,198,2694,Electronics,420,35,False,0.7001675041876048,0.7083333333333333,0.704250418760469,8.75,1,中高收入,3,2,3,8,潜力客户
235,#236,46,Female,Suburban,21431,Sports,15,0,31,4789,Electronics,522,13,True,0.8710217755443886,0.24999999999999997,0.5605108877721943,13.0,1,低收入,2,1,5,8,沉睡客户
236,#237,20,Male,Suburban,94603,Food,3,8,44,2536,Apparel,356,35,True,0.592964824120603,0.7083333333333333,0.6506490787269681,3.888888888888889,3,中高收入,4,4,3,11,重要价值客户
237,#238,37,Female,Rural,57481,Food,11,2,25,3903,Apparel,148,43,False,0.24455611390284757,0.8749999999999999,0.5597780569514237,14.333333333333334,1,中低收入,3,1,4,8,普通用户
238,#239,53,Male,Suburban,112573,Fashion,21,4,59,2305,Electronics,365,2,True,0.6080402010050252,0.020833333333333332,0.3144367671691793,0.4,1,中高收入,1,2,3,6,沉睡客户
239,#240,36,Female,Suburban,29557,Fashion,14,5,131,1127,Health & Beauty,364,47,True,0.6063651591289783,0.9583333333333333,0.7823492462311558,7.833333333333333,1,低收入,2,3,2,7,隐形活跃者
240,#241,43,Female,Suburban,94971,Fashion,25,7,137,3639,Apparel,402,13,False,0.6700167504187605,0.24999999999999997,0.46000837520938026,1.625,1,中高收入,0,4,4,8,高潜流失客
241,#242,20,Male,Suburban,123302,Food,8,5,122,3583,Books,492,16,True,0.8207705192629816,0.3125,0.5666352596314908,2.6666666666666665,1,高收入,3,3,4,10,重要价值客户
242,#243,36,Female,Rural,20162,Food,18,2,180,2341,Books,229,18,True,0.3802345058626466,0.3541666666666667,0.3672005862646567,6.0,1,低收入,2,1,3,6,沉睡客户
243,#244,37,Male,Urban,54742,Food,19,5,26,2865,Health & Beauty,575,7,False,0.9597989949748744,0.12499999999999999,0.5423994974874372,1.1666666666666667,1,中低收入,1,3,3,7,高潜流失客
244,#245,49,Female,Urban,39675,Sports,16,0,89,1273,Apparel,537,45,False,0.8961474036850922,0.9166666666666666,0.9064070351758794,45.0,1,低收入,2,1,2,5,隐形活跃者
245,#246,24,Male,Suburban,93997,Food,2,3,195,3330,Books,268,36,False,0.4455611390284757,0.7291666666666666,0.5873639028475712,9.0,2,中高收入,4,2,4,10,潜力客户
246,#247,58,Male,Urban,37015,Sports,8,5,139,3450,Apparel,405,41,False,0.6750418760469012,0.8333333333333333,0.7541876046901173,6.833333333333333,1,低收入,3,3,4,10,重要价值客户
247,#248,50,Female,Urban,70057,Fashion,22,6,141,503,Apparel,11,30,False,0.015075376884422112,0.6041666666666666,0.30962102177554435,4.285714285714286,1,中低收入,1,3,1,5,普通用户
248,#249,57,Male,Suburban,52591,Fashion,6,9,94,2825,Books,320,42,True,0.5326633165829145,0.8541666666666666,0.6934149916247906,4.2,3,中低收入,4,5,3,12,重要价值客户
249,#250,56,Male,Suburban,113583,Fashion,12,2,176,3482,Electronics,126,41,False,0.20770519262981574,0.8333333333333333,0.5205192629815745,13.666666666666666,1,中高收入,3,1,4,8,普通用户
250,#251,35,Female,Urban,146133,Technology,15,8,103,4263,Books,306,7,True,0.509212730318258,0.12499999999999999,0.317106365159129,0.7777777777777778,1,高收入,2,4,5,11,高潜流失客
251,#252,57,Male,Rural,120318,Technology,25,6,143,187,Health & Beauty,511,15,False,0.8525963149078727,0.2916666666666667,0.5721314907872697,2.142857142857143,1,高收入,0,3,1,4,普通用户
252,#253,18,Male,Suburban,29833,Travel,8,0,90,1258,Home & Kitchen,89,40,True,0.1457286432160804,0.8124999999999999,0.47911432160804013,40.0,1,低收入,3,1,2,6,新客户
253,#254,28,Female,Rural,27896,Travel,4,1,78,4373,Books,355,19,True,0.5912897822445562,0.375,0.4831448911222781,9.5,3,低收入,4,1,5,10,普通用户
254,#255,45,Female,Urban,52972,Travel,15,0,78,2957,Apparel,352,43,False,0.5862646566164155,0.8749999999999999,0.7306323283082077,43.0,1,中低收入,2,1,3,6,沉睡客户
255,#256,42,Male,Suburban,69733,Technology,28,8,157,1481,Apparel,14,37,True,0.020100502512562818,0.7499999999999999,0.38505025125628134,4.111111111111111,1,中低收入,0,4,2,6,普通用户
256,#257,40,Male,Rural,140363,Technology,20,8,25,4781,Books,257,2,True,0.4271356783919598,0.020833333333333332,0.22398450586264657,0.2222222222222222,1,高收入,1,4,5,10,高潜流失客
257,#258,48,Female,Suburban,61800,Travel,25,6,60,2164,Home & Kitchen,209,42,False,0.34673366834170855,0.8541666666666666,0.6004501675041876,6.0,1,中低收入,0,3,3,6,高潜流失客
258,#259,47,Female,Urban,116044,Travel,17,9,114,2474,Books,281,48,False,0.46733668341708545,0.9791666666666666,0.723251675041876,4.8,1,中高收入,2,5,3,10,高潜流失客
259,#260,59,Male,Rural,25347,Food,13,2,174,417,Home & Kitchen,443,13,False,0.7386934673366834,0.24999999999999997,0.4943467336683417,4.333333333333333,1,低收入,3,1,1,5,新客户
260,#261,52,Female,Urban,79063,Travel,18,4,179,1602,Home & Kitchen,389,40,False,0.6482412060301508,0.8124999999999999,0.7303706030150754,8.0,1,中低收入,2,2,2,6,隐形活跃者
261,#262,24,Male,Urban,115850,Food,2,3,194,2142,Health & Beauty,483,41,True,0.8056951423785595,0.8333333333333333,0.8195142378559463,10.25,3,中高收入,4,2,3,9,潜力客户
262,#263,33,Male,Suburban,22643,Sports,13,6,75,4698,Apparel,147,43,True,0.24288107202680068,0.8749999999999999,0.5589405360134003,6.142857142857143,1,低收入,3,3,5,11,重要价值客户
263,#264,43,Male,Rural,60785,Technology,13,8,18,2122,Apparel,279,43,True,0.4639865996649917,0.8749999999999999,0.6694932998324958,4.777777777777778,1,中低收入,3,4,3,10,重要价值客户
264,#265,19,Male,Urban,38681,Travel,22,1,116,218,Home & Kitchen,521,31,True,0.8693467336683417,0.6249999999999999,0.7471733668341708,15.5,1,低收入,1,1,1,3,隐形活跃者
265,#266,18,Male,Urban,70026,Technology,15,7,109,809,Apparel,434,16,True,0.7236180904522613,0.3125,0.5180590452261307,2.0,1,中低收入,2,4,1,7,普通用户
266,#267,29,Female,Rural,123864,Technology,20,8,95,3657,Electronics,144,42,True,0.23785594639865995,0.8541666666666666,0.5460113065326633,4.666666666666667,1,高收入,1,4,4,9,高潜流失客
267,#268,22,Female,Urban,35892,Technology,29,9,73,4240,Home & Kitchen,289,44,False,0.4807370184254607,0.8958333333333333,0.688285175879397,4.4,1,低收入,0,5,5,10,高潜流失客
268,#269,54,Female,Urban,67299,Sports,27,9,31,4509,Apparel,386,6,True,0.6432160804020101,0.10416666666666667,0.37369137353433834,0.6,1,中低收入,0,5,5,10,高潜流失客
269,#270,49,Female,Rural,37073,Fashion,10,8,171,3350,Electronics,14,28,True,0.020100502512562818,0.5624999999999999,0.29130025125628134,3.111111111111111,1,低收入,3,4,4,11,重要价值客户
270,#271,26,Male,Rural,122304,Travel,29,9,192,517,Health & Beauty,257,32,True,0.4271356783919598,0.6458333333333333,0.5364845058626465,3.2,1,高收入,0,5,1,6,普通用户
271,#272,58,Male,Rural,50682,Fashion,3,6,166,2703,Apparel,346,44,False,0.576214405360134,0.8958333333333333,0.7360238693467336,6.285714285714286,2,中低收入,4,3,3,10,重要价值客户
272,#273,52,Male,Rural,117798,Fashion,19,8,175,3954,Electronics,345,10,False,0.5745393634840872,0.18749999999999997,0.3810196817420436,1.1111111111111112,1,中高收入,1,4,4,9,高潜流失客
273,#274,36,Male,Suburban,146021,Fashion,3,8,119,1201,Books,400,18,False,0.6666666666666667,0.3541666666666667,0.5104166666666667,2.0,2,高收入,4,4,2,10,潜力客户
274,#275,33,Female,Rural,116894,Technology,22,2,106,4521,Books,207,4,False,0.34338358458961477,0.0625,0.20294179229480738,1.3333333333333333,1,中高收入,1,1,5,7,沉睡客户
275,#276,20,Male,Suburban,144302,Food,14,3,27,3528,Electronics,172,9,True,0.28475711892797323,0.16666666666666666,0.22571189279731996,2.25,1,高收入,2,2,4,8,沉睡客户
276,#277,37,Male,Suburban,34289,Technology,8,1,80,2361,Home & Kitchen,464,7,True,0.7738693467336684,0.12499999999999999,0.4494346733668342,3.5,1,低收入,3,1,3,7,普通用户
277,#278,41,Female,Suburban,135359,Technology,27,9,136,4269,Home & Kitchen,270,8,True,0.44891122278056955,0.14583333333333331,0.29737227805695143,0.8,1,高收入,0,5,5,10,高潜流失客
278,#279,50,Female,Urban,27927,Fashion,23,2,106,3734,Apparel,221,43,False,0.3668341708542714,0.8749999999999999,0.6209170854271356,14.333333333333334,1,低收入,1,1,4,6,沉睡客户
279,#280,41,Female,Suburban,68330,Technology,4,4,10,608,Books,152,7,True,0.2512562814070352,0.12499999999999999,0.1881281407035176,1.4,3,中低收入,4,2,1,7,新客户
280,#281,28,Female,Suburban,86707,Fashion,27,4,141,2479,Home & Kitchen,183,41,True,0.30318257956448913,0.8333333333333333,0.5682579564489112,8.2,1,中高收入,0,2,3,5,沉睡客户
281,#282,25,Male,Urban,140279,Food,28,5,13,3264,Home & Kitchen,399,40,True,0.6649916247906198,0.8124999999999999,0.7387458123953099,6.666666666666667,1,高收入,0,3,4,7,高潜流失客
282,#283,53,Male,Urban,97454,Travel,20,6,134,787,Books,72,3,False,0.11725293132328307,0.04166666666666667,0.07945979899497488,0.42857142857142855,1,中高收入,1,3,1,5,普通用户
283,#284,55,Female,Urban,127439,Fashion,11,6,91,4852,Health & Beauty,418,17,False,0.6968174204355109,0.3333333333333333,0.5150753768844221,2.4285714285714284,1,高收入,3,3,5,11,重要价值客户
284,#285,57,Male,Rural,124646,Food,26,0,36,1392,Home & Kitchen,283,2,False,0.47068676716917923,0.020833333333333332,0.24576005025125627,2.0,1,高收入,0,1,2,3,普通用户
285,#286,37,Male,Urban,85428,Travel,11,1,180,4005,Electronics,74,15,True,0.12060301507537688,0.2916666666666667,0.2061348408710218,7.5,1,中高收入,3,1,4,8,普通用户
286,#287,52,Male,Urban,70601,Sports,27,8,68,3175,Apparel,355,46,True,0.5912897822445562,0.9374999999999999,0.764394891122278,5.111111111111111,1,中低收入,0,4,4,8,高潜流失客
287,#288,42,Female,Suburban,97465,Fashion,11,9,41,3309,Home & Kitchen,497,29,True,0.8291457286432161,0.5833333333333333,0.7062395309882747,2.9,1,中高收入,3,5,4,12,重要价值客户
